Account,T/D,S/D,Currency,Type,Side,Symbol,Qty,Price,Exec Time,Comm,SEC,TAF,NSCC,Nasdaq,ECN Remove,ECN Add,Gross Proceeds,Net Proceeds,Clr Broker,Liq,Note
DLE91628,04/05/2019,04/09/2019,USD,2,B,JMU,100,2.4899,09:41:22,0.99,0,0,0.033,0.00157,0,0,-248.99,-250.01457,MNGD,,
DLE91628,04/05/2019,04/09/2019,USD,2,S,JMU,100,2.52,09:41:45,0.99,0.01,0.02,0.033,0.00157,0,0,252,250.94543,EDGX,Y,
DLE91628,04/05/2019,04/09/2019,USD,2,B,JMU,100,2.6295,10:18:38,0.99,0,0,0.033,0.00157,0,0,-262.95,-263.97457,MNGD,,
DLE91628,04/05/2019,04/09/2019,USD,2,S,JMU,100,2.5715,10:18:49,0.99,0.01,0.02,0.033,0.00157,0,0,257.15,256.09543,MNGD,,
DLE91628,04/05/2019,04/09/2019,USD,2,B,JMU,100,2.5998,10:33:14,0.99,0,0,0.033,0.00157,0,0,-259.98,-261.00457,MNGD,,
DLE91628,04/05/2019,04/09/2019,USD,2,S,JMU,100,2.63,10:33:17,0.99,0.01,0.02,0.033,0.00157,0,0,263,261.94543,EDGX,Y,
DLE91628,04/05/2019,04/09/2019,USD,2,B,JMU,100,2.6834,10:34:26,0.99,0,0,0.033,0.00157,0,0,-268.34,-269.36457,MNGD,,
DLE91628,04/05/2019,04/09/2019,USD,2,S,JMU,100,2.67,10:34:33,0.99,0.01,0.02,0.033,0.00157,0,0,267,265.94543,EDGX,Y,
DLE91628,04/08/2019,04/10/2019,USD,2,B,NBEV,100,5.54,09:37:14,0.99,0,0,0.033,0.00157,0,0,-554,-555.02457,MNGD,,
DLE91628,04/08/2019,04/10/2019,USD,2,S,NBEV,100,5.5415,09:37:17,0.99,0.01,0.02,0.033,0.00157,0,0,554.15,553.09543,MNGD,,
DLE91628,04/09/2019,04/11/2019,USD,2,B,ATAI,250,2.09,09:52:33,1,0,0,0.033,0.003925,0,0,-522.5,-523.536925,MNGD,,
DLE91628,04/09/2019,04/11/2019,USD,2,S,ATAI,250,2.12,09:52:36,0,0.01,0.03,0.033,0.003925,0,0,530,529.923075,EDGX,Y,
DLE91628,04/09/2019,04/11/2019,USD,2,B,ATAI,500,2.26,09:56:50,0,0,0,0.033,0.00785,0,0,-1130,-1130.04085,EDGX,Y,
DLE91628,04/09/2019,04/11/2019,USD,2,S,ATAI,500,2.28,09:56:54,0,0.02,0.06,0.033,0.00785,0,0,1140,1139.87915,EDGX,Y,
DLE91628,04/09/2019,04/11/2019,USD,2,B,ATAI,100,2.4055,10:11:20,0.99,0,0,0.033,0.00157,0,0,-240.55,-241.57457,MNGD,,
DLE91628,04/09/2019,04/11/2019,USD,2,S,ATAI,100,2.4,10:11:28,0.99,0.01,0.02,0.033,0.00157,0,0,240,238.94543,MNGD,,
DLE91628,04/10/2019,04/12/2019,USD,2,B,INPX,500,1.7,09:43:50,0,0,0,0.033,0.00785,0,0,-850,-850.04085,EDGX,Y,
DLE91628,04/10/2019,04/12/2019,USD,2,S,INPX,500,1.6,09:44:21,2,0.02,0.06,0.033,0.00785,0,0,800,797.87915,MNGD,,
DLE91628,04/10/2019,04/12/2019,USD,2,B,ATAI,500,2.9977,10:23:58,2,0,0,0.033,0.00785,0,0,-1498.85,-1500.89085,MNGD,,
DLE91628,04/10/2019,04/12/2019,USD,2,S,ATAI,500,2.9,10:24:24,2,0.02,0.06,0.033,0.00785,0,0,1450,1447.87915,MNGD,,
DLE91628,04/11/2019,04/15/2019,USD,2,B,GLG,500,3.45,09:36:32,2,0,0,0.033,0.00785,0,0,-1725,-1727.04085,MNGD,,
DLE91628,04/11/2019,04/15/2019,USD,2,S,GLG,500,3.44,09:36:56,0,0.03,0.06,0.033,0.00785,0,0,1720,1719.86915,EDGX,Y,
DLE91628,04/11/2019,04/15/2019,USD,2,B,GLG,500,3.5,09:38:12,2,0,0,0.033,0.00785,0,0,-1750,-1752.04085,MNGD,,
DLE91628,04/11/2019,04/15/2019,USD,2,S,GLG,500,3.49,09:38:15,0.6,0.03,0.06,0.033,0.00785,0,0,1745,1744.26915,EDGX,Y,
DLE91628,04/11/2019,04/15/2019,USD,2,B,GLG,500,3.56,09:44:41,2,0,0,0.033,0.00785,0,0,-1780,-1782.04085,MNGD,R,
DLE91628,04/11/2019,04/15/2019,USD,2,S,GLG,500,3.5001,09:44:46,2,0.03,0.06,0.033,0.00785,0,0,1750.05,1747.91915,MNGD,,
DLE91628,04/11/2019,04/15/2019,USD,2,B,PHUN,500,6.08,10:09:06,2,0,0,0.033,0.00785,0,0,-3040,-3042.04085,MNGD,,
DLE91628,04/11/2019,04/15/2019,USD,2,S,PHUN,500,6.09,10:09:08,0,0.04,0.06,0.033,0.00785,0,0,3045,3044.85915,EDGX,Y,
DLE91628,04/15/2019,04/17/2019,USD,2,B,FCSC,500,2.9399,09:32:36,2,0,0,0.033,0.00785,0,0,-1469.95,-1471.99085,MNGD,,
DLE91628,04/15/2019,04/17/2019,USD,2,S,FCSC,500,2.84421,09:32:43,2,0.02,0.06,0.033,0.00785,0,0,1422.105,1419.98415,MNGD,,
DLE91628,04/16/2019,04/18/2019,USD,2,B,RWLK,500,4.53,09:33:08,2,0,0,0.033,0.00785,0,0,-2265,-2267.04085,MNGD,,
DLE91628,04/16/2019,04/18/2019,USD,2,S,RWLK,500,4.4001,09:33:17,2,0.03,0.06,0.033,0.00785,0,0,2200.05,2197.91915,MNGD,,
DLE91628,04/23/2019,04/25/2019,USD,2,B,AKTX,800,4.5999,09:30:15,3.2,0,0,0.033,0.01256,0,0,-3679.92,-3683.16556,MNGD,,
DLE91628,04/23/2019,04/25/2019,USD,2,S,AKTX,800,4.62,09:30:16,0,0.05,0.1,0.033,0.01256,0,0,3696,3695.80444,EDGX,Y,
DLE91628,04/25/2019,04/29/2019,USD,2,B,ARCI,700,9.45,09:40:59,2.8,0,0,0.033,0.01099,0,0,-6615,-6617.84399,MNGD,,
DLE91628,04/25/2019,04/29/2019,USD,2,S,ARCI,700,9.297143,09:41:02,2.8,0.09,0.09,0.033,0.01099,0,0,6508.0001,6504.97611,MNGD,,
DLE91628,04/25/2019,04/29/2019,USD,2,B,OIS,100,21.2,10:21:14,0.99,0,0,0.033,0.00157,0,0,-2120,-2121.02457,MNGD,,
DLE91628,04/25/2019,04/29/2019,USD,2,S,OIS,100,20.9125,10:21:50,0.99,0.03,0.02,0.033,0.00157,0,0,2091.25,2090.17543,MNGD,,
DLE91628,04/26/2019,04/30/2019,USD,2,B,ZYNE,300,10.8,10:13:54,1.2,0,0,0.033,0.00471,0,0,-3240,-3241.23771,MNGD,,
DLE91628,04/26/2019,04/30/2019,USD,2,S,ZYNE,300,10.83,10:13:57,0,0.05,0.04,0.033,0.00471,0,0,3249,3248.87229,EDGX,Y,
DLE91628,04/26/2019,04/30/2019,USD,2,B,ZYNE,100,11.2999,11:01:39,0.99,0,0,0.033,0.00157,0,0,-1129.99,-1131.01457,MNGD,,
DLE91628,04/26/2019,04/30/2019,USD,2,S,ZYNE,100,11.3,11:04:23,0.99,0.02,0.02,0.033,0.00157,0,0,1130,1128.93543,EDGX,Y,
DLE91628,04/29/2019,05/01/2019,USD,2,B,ROAN,80,5.7,10:22:12,0.99,0,0,0.033,0.001256,0,0,-456,-457.024256,EDGX,V,
DLE91628,04/29/2019,05/01/2019,USD,2,S,ROAN,80,5.6801,10:22:20,0.99,0.01,0.01,0.033,0.001256,0,0,454.408,453.363744,MNGD,,
DLE91628,04/30/2019,05/02/2019,USD,2,B,ZYNE,80,12.6987,10:05:59,0.99,0,0,0.033,0.001256,0,0,-1015.896,-1016.920256,MNGD,,
DLE91628,04/30/2019,05/02/2019,USD,2,S,ZYNE,80,12.72,10:06:02,0.99,0.02,0.01,0.033,0.001256,0,0,1017.6,1016.545744,EDGX,Y,
DLE91628,05/01/2019,05/03/2019,USD,2,B,ABIO,80,7.44,10:18:21,0.99,0,0,0.033,0.001256,0,0,-595.2,-596.224256,MNGD,,
DLE91628,05/01/2019,05/03/2019,USD,2,S,ABIO,80,7.49,10:18:38,0.99,0.01,0.01,0.033,0.001256,0,0,599.2,598.155744,EDGX,Y,
DLE91628,05/01/2019,05/03/2019,USD,2,B,ABIO,80,8.7797,10:30:53,0.99,0,0,0.033,0.001256,0,0,-702.376,-703.400256,MNGD,,
DLE91628,05/01/2019,05/03/2019,USD,2,S,ABIO,80,8.79,10:30:55,0.99,0.01,0.01,0.033,0.001256,0,0,703.2,702.155744,MNGD,,
DLE91628,05/01/2019,05/03/2019,USD,2,B,PRPO,80,6.73,10:47:32,0.99,0,0,0.033,0.001256,0,0,-538.4,-539.424256,EDGX,Y,
DLE91628,05/01/2019,05/03/2019,USD,2,S,PRPO,80,6.6,10:55:22,0.99,0.01,0.01,0.033,0.001256,0,0,528,526.955744,MNGD,RI,
DLE91628,05/02/2019,05/06/2019,USD,2,B,PRPO,80,9.7145,09:51:37,0.99,0,0,0.033,0.001256,0,0,-777.16,-778.184256,MNGD,,
DLE91628,05/02/2019,05/06/2019,USD,2,S,PRPO,80,9.68,09:53:27,0.99,0.02,0.01,0.033,0.001256,0,0,774.4,773.345744,EDGX,Y,
DLE91628,05/02/2019,05/06/2019,USD,2,B,NSPR,80,6.94,09:56:03,0.99,0,0,0.033,0.001256,0,0,-555.2,-556.224256,MNGD,,
DLE91628,05/02/2019,05/06/2019,USD,2,S,NSPR,40,7.12,09:56:14,0.99,0.01,0.01,0.033,0.000628,0,0,284.8,283.756372,EDGX,B,
DLE91628,05/02/2019,05/06/2019,USD,2,S,NSPR,40,6.94,09:56:38,0.99,0.01,0.01,0.033,0.000628,0,0,277.6,276.556372,MNGD,R,
DLE91628,05/03/2019,05/07/2019,USD,2,B,RBZ,80,7.95,09:50:48,0.99,0,0,0.033,0.001256,0,0,-636,-637.024256,MNGD,,
DLE91628,05/03/2019,05/07/2019,USD,2,S,RBZ,80,7.99,09:50:50,0.99,0.01,0.01,0.033,0.001256,0,0,639.2,638.155744,MNGD,,
DLE91628,05/07/2019,05/09/2019,USD,2,B,BLIN,80,9.8,09:37:22,0.99,0,0,0.033,0.001256,0,0,-784,-785.024256,EDGX,Y,
DLE91628,05/07/2019,05/09/2019,USD,2,S,BLIN,80,9.83,09:37:27,0.99,0.02,0.01,0.033,0.001256,0,0,786.4,785.345744,EDGX,Y,
DLE91628,05/07/2019,05/09/2019,USD,2,B,BLIN,80,9.91,09:38:53,0.99,0,0,0.033,0.001256,0,0,-792.8,-793.824256,EDGX,Y,
DLE91628,05/07/2019,05/09/2019,USD,2,S,BLIN,80,9.92,09:39:01,0.99,0.02,0.01,0.033,0.001256,0,0,793.6,792.545744,EDGX,Y,
DLE91628,05/08/2019,05/10/2019,USD,2,B,BURG,80,2.89,09:30:21,0.99,0,0,0.033,0.001256,0,0,-231.2,-232.224256,MNGD,,
DLE91628,05/08/2019,05/10/2019,USD,2,S,BURG,80,2.93,09:30:23,0.99,0.01,0.01,0.033,0.001256,0,0,234.4,233.355744,EDGX,Y,
DLE91628,05/08/2019,05/10/2019,USD,2,B,ATIS,80,2.7999,09:40:47,0.99,0,0,0.033,0.001256,0,0,-223.992,-225.016256,MNGD,,
DLE91628,05/08/2019,05/10/2019,USD,2,S,ATIS,80,3.04,09:46:04,0.99,0.01,0.01,0.033,0.001256,0,0,243.2,242.155744,EDGX,EA,
DLE91628,05/13/2019,05/15/2019,USD,2,B,MARA,80,3.77,12:10:39,0.99,0,0,0.033,0.001256,0,0,-301.6,-302.624256,EDGX,Y,
DLE91628,05/13/2019,05/15/2019,USD,2,S,MARA,80,3.65,12:16:17,0.99,0.01,0.01,0.033,0.001256,0,0,292,290.955744,MNGD,,
DLE91628,05/14/2019,05/16/2019,USD,2,B,AYTU,100,2.4899,09:35:00,0.99,0,0,0.033,0.00157,0,0,-248.99,-250.01457,MNGD,,
DLE91628,05/14/2019,05/16/2019,USD,2,S,AYTU,100,2.45,09:35:09,0.99,0.01,0.02,0.033,0.00157,0,0,245,243.94543,MNGD,,
DLE91628,05/14/2019,05/16/2019,USD,2,B,AYTU,100,2.52,09:39:19,0.99,0,0,0.033,0.00157,0,0,-252,-253.02457,MNGD,,
DLE91628,05/14/2019,05/16/2019,USD,2,S,AYTU,100,2.51,09:39:27,0.99,0.01,0.02,0.033,0.00157,0,0,251,249.94543,EDGX,Y,
DLE91628,05/15/2019,05/17/2019,USD,2,B,CLRB,80,2.9788,10:48:08,0.99,0,0,0.033,0.001256,0,0,-238.304,-239.328256,MNGD,,
DLE91628,05/15/2019,05/17/2019,USD,2,S,CLRB,80,3.07,10:50:55,0.99,0.01,0.01,0.033,0.001256,0,0,245.6,244.555744,EDGX,Y,
DLE91628,05/17/2019,05/21/2019,USD,2,B,BOSC,80,3.59,09:59:30,0.99,0,0,0.033,0.001256,0,0,-287.2,-288.224256,MNGD,,
DLE91628,05/17/2019,05/21/2019,USD,2,S,BOSC,80,3.3513,09:59:53,0.99,0.01,0.01,0.033,0.001256,0,0,268.104,267.059744,MNGD,,
DLE91628,05/17/2019,05/21/2019,USD,2,B,OTLK,80,2.57,10:19:08,0.99,0,0,0.033,0.001256,0,0,-205.6,-206.624256,MNGD,N,
DLE91628,05/17/2019,05/21/2019,USD,2,S,OTLK,80,2.41,10:29:07,0.99,0.01,0.01,0.033,0.001256,0,0,192.8,191.755744,MNGD,,
DLE91628,05/20/2019,05/22/2019,USD,2,B,BIOC,80,1.2,09:48:05,0.99,0,0,0.033,0.001256,0,0,-96,-97.024256,MNGD,,
DLE91628,05/20/2019,05/22/2019,USD,2,S,BIOC,80,1.18,09:48:21,0.99,0.01,0.01,0.033,0.001256,0,0,94.4,93.355744,MNGD,,
DLE91628,05/20/2019,05/22/2019,USD,2,S,BIOC,80,1.21,09:48:54,0.99,0.01,0.01,0.033,0.001256,0,0,96.8,95.755744,MNGD,,
DLE91628,05/20/2019,05/22/2019,USD,2,B,BIOC,80,1.22,09:48:54,0.99,0,0,0.033,0.001256,0,0,-97.6,-98.624256,MNGD,,
DLE91628,05/21/2019,05/23/2019,USD,2,B,AVTR,40,17.01,11:38:20,0.99,0,0,0.033,0.000628,0,0,-680.4,-681.423628,EDGX,V,
DLE91628,05/21/2019,05/23/2019,USD,2,S,AVTR,40,16.9213,11:38:31,0.99,0.01,0.01,0.033,0.000628,0,0,676.852,675.808372,MNGD,,
DLE91628,05/22/2019,05/24/2019,USD,2,B,OBLN,40,1.02,09:34:07,0.99,0,0,0.033,0.000628,0,0,-40.8,-41.823628,MNGD,,
DLE91628,05/22/2019,05/24/2019,USD,2,S,OBLN,40,1.0001,09:34:21,0.99,0.01,0.01,0.033,0.000628,0,0,40.004,38.960372,MNGD,,
DLE91628,05/22/2019,05/24/2019,USD,3,SS,QCOM,1,68.731,12:26:05,0.99,0.01,0.01,0.033,1.57E-05,0,0,68.731,67.6879843,MNGD,,
DLE91628,05/22/2019,05/24/2019,USD,3,BC,QCOM,1,68.61,12:26:14,0.99,0,0,0.033,1.57E-05,0,0,-68.61,-69.6330157,EDGX,Y,
DLE91628,05/23/2019,05/28/2019,USD,2,B,MYND,100,1.3924,10:24:17,0.99,0,0,0.033,0.00157,0,0,-139.24,-140.26457,MNGD,,
DLE91628,05/23/2019,05/28/2019,USD,2,S,MYND,100,1.43,10:24:25,0.99,0.01,0.02,0.033,0.00157,0,0,143,141.94543,EDGX,Y,
DLE91628,05/24/2019,05/29/2019,USD,3,SS,FL,1,44.1301,10:10:55,0.99,0.01,0.01,0.033,1.57E-05,0,0,44.1301,43.0870843,MNGD,,
DLE91628,05/24/2019,05/29/2019,USD,3,BC,FL,1,44.11,10:18:12,0.99,0,0,0.033,1.57E-05,0,0,-44.11,-45.1330157,MNGD,,
DLE91628,05/28/2019,05/30/2019,USD,2,B,OTLK,80,3.0987,10:50:49,0.99,0,0,0.033,0.001256,0,0,-247.896,-248.920256,MNGD,,
DLE91628,05/28/2019,05/30/2019,USD,2,S,OTLK,80,3.015,10:56:19,0.99,0.01,0.01,0.033,0.001256,0,0,241.2,240.155744,MNGD,,
DLE91628,05/28/2019,05/30/2019,USD,2,B,SOLY,100,12,11:24:30,0.99,0,0,0.033,0.00157,0,0,-1200,-1201.02457,MNGD,,
DLE91628,05/28/2019,05/30/2019,USD,2,S,SOLY,100,12.23,11:25:09,0.99,0.02,0.02,0.033,0.00157,0,0,1223,1221.93543,EDGX,Y,
DLE91628,05/28/2019,05/30/2019,USD,2,B,SOLY,100,13.09,11:47:40,0.99,0,0,0.033,0.00157,0,0,-1309,-1310.02457,MNGD,,
DLE91628,05/28/2019,05/30/2019,USD,2,S,SOLY,50,13.12,11:48:05,0.99,0.01,0.01,0.033,0.000785,0,0,656,654.956215,EDGX,Y,
DLE91628,05/28/2019,05/30/2019,USD,2,S,SOLY,50,13.23,11:48:12,0.99,0.01,0.01,0.033,0.000785,0,0,661.5,660.456215,EDGX,Y,
DLE91628,05/28/2019,05/30/2019,USD,2,B,SOLY,100,13.4,12:12:05,0.99,0,0,0.033,0.00157,0,0,-1340,-1341.02457,EDGX,Y,
DLE91628,05/28/2019,05/30/2019,USD,2,S,SOLY,100,12.75,12:13:19,0.99,0.02,0.02,0.033,0.00157,0,0,1275,1273.93543,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,SS,ANF,40,19.5101,09:34:07,0.99,0.02,0.01,0.033,0.000628,0,0,780.404,779.350372,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,BC,ANF,40,19.4495,09:34:34,0.99,0,0,0.033,0.000628,0,0,-777.98,-779.003628,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,SS,ANF,40,19.06,09:41:05,0.99,0.01,0.01,0.033,0.000628,0,0,762.4,761.356372,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,BC,ANF,40,19.31,09:43:15,0.99,0,0,0.033,0.000628,0,0,-772.4,-773.423628,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,SS,ANF,40,19.06,09:50:27,0.99,0.01,0.01,0.033,0.000628,0,0,762.4,761.356372,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,BC,ANF,40,18.9294,09:55:52,0.99,0,0,0.033,0.000628,0,0,-757.176,-758.199628,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,SS,DKS,20,34.1,10:39:03,0.99,0.01,0.01,0.033,0.000314,0,0,682,680.956686,MNGD,,
DLE91628,05/29/2019,05/31/2019,USD,3,BC,DKS,20,33.6487,10:42:43,0.99,0,0,0.033,0.000314,0,0,-672.974,-673.997314,MNGD,,
DLE91628,05/30/2019,06/03/2019,USD,2,B,ELTK,60,7.03,09:52:21,0.99,0,0,0.033,0.000942,0,0,-421.8,-422.823942,EDGX,Y,
DLE91628,05/30/2019,06/03/2019,USD,2,S,ELTK,60,7.09,09:52:24,0.99,0.01,0.01,0.033,0.000942,0,0,425.4,424.356058,EDGX,Y,
DLE91628,05/31/2019,06/04/2019,USD,2,B,SBOT,100,2.21,09:31:30,0.99,0,0,0.033,0.00157,0,0,-221,-222.02457,MNGD,,
DLE91628,05/31/2019,06/04/2019,USD,2,S,SBOT,100,2.24,09:31:32,0.99,0.01,0.02,0.033,0.00157,0,0,224,222.94543,EDGX,Y,
DLE91628,05/31/2019,06/04/2019,USD,2,B,SBOT,100,2.48,09:32:23,0.99,0,0,0.033,0.00157,0,0,-248,-249.02457,MNGD,,
DLE91628,05/31/2019,06/04/2019,USD,2,S,SBOT,100,2.54,09:32:27,0.99,0.01,0.02,0.033,0.00157,0,0,254,252.94543,EDGX,Y,
DLE91628,06/04/2019,06/06/2019,USD,2,B,PTI,300,1.44,07:47:03,1.2,0,0,0.033,0.00471,0,0,-432,-433.23771,QUIK,RI,
DLE91628,06/04/2019,06/06/2019,USD,2,S,PTI,300,1.45,07:48:24,1.2,0.01,0.04,0.033,0.00471,0,0,435,433.71229,QUIK,6,
DLE91628,06/04/2019,06/06/2019,USD,2,B,CTRM,300,8.76,09:21:57,1.2,0,0,0.033,0.00471,0,0,-2628,-2629.23771,QUIK,6,
DLE91628,06/04/2019,06/06/2019,USD,2,S,CTRM,300,8.63,09:22:02,1.2,0.04,0.04,0.033,0.00471,0,0,2589,2587.68229,QUIK,RI,
DLE91628,06/04/2019,06/06/2019,USD,2,B,BLIN,500,4.04,09:33:51,0,0,0,0.033,0.00785,0,0,-2020,-2020.04085,EDGX,Y,
DLE91628,06/04/2019,06/06/2019,USD,2,S,BLIN,500,3.99,09:33:53,0,0.03,0.06,0.033,0.00785,0,0,1995,1994.86915,EDGX,Y,
DLE91628,06/05/2019,06/07/2019,USD,2,B,RWLK,200,11.24,08:55:36,0.99,0,0,0.033,0.00314,0,0,-2248,-2249.02614,QUIK,RI,
DLE91628,06/05/2019,06/07/2019,USD,2,S,RWLK,200,11.21,08:56:02,0.99,0.03,0.03,0.033,0.00314,0,0,2242,2240.91386,EDGX,3,
DLE91628,06/06/2019,06/10/2019,USD,2,B,CIEN,100,43.1179,09:41:49,0.99,0,0,0.033,0.00157,0,0,-4311.79,-4312.81457,MNGD,,
DLE91628,06/06/2019,06/10/2019,USD,2,S,CIEN,50,43.37,09:43:20,0.99,0.03,0.01,0.033,0.000785,0,0,2168.5,2167.436215,EDGX,V,
DLE91628,06/06/2019,06/10/2019,USD,2,S,CIEN,50,43.41,09:43:40,0.99,0.03,0.01,0.033,0.000785,0,0,2170.5,2169.436215,EDGX,V,
DLE91628,06/06/2019,06/10/2019,USD,2,B,LJPC,300,9.7741,11:11:19,1.2,0,0,0.033,0.00471,0,0,-2932.23,-2933.46771,MNGD,,
DLE91628,06/06/2019,06/10/2019,USD,2,S,LJPC,300,9.85,11:11:23,0,0.04,0.04,0.033,0.00471,0,0,2955,2954.88229,EDGX,Y,
DLE91628,06/07/2019,06/11/2019,USD,2,B,CTRV,300,8.86,10:01:40,1.2,0,0,0.033,0.00471,0,0,-2658,-2659.23771,MNGD,,
DLE91628,06/07/2019,06/11/2019,USD,2,S,CTRV,300,8.65,10:01:52,1.2,0.04,0.04,0.033,0.00471,0,0,2595,2593.68229,MNGD,,
DLE91628,06/07/2019,06/11/2019,USD,2,B,CTRV,210,10.97,10:29:03,0.99,0,0,0.033,0.003297,0,0,-2303.7,-2304.726297,EDGX,Y,
DLE91628,06/07/2019,06/11/2019,USD,2,S,CTRV,210,10.52,10:29:14,0.99,0.03,0.03,0.033,0.003297,0,0,2209.2,2208.113703,MNGD,,
DLE91628,06/10/2019,06/12/2019,USD,3,SS,AMD,100,33.36,09:38:28,0.99,0.05,0.02,0.033,0.00157,0,0,3336,3334.90543,MNGD,,
DLE91628,06/10/2019,06/12/2019,USD,3,BC,AMD,50,33.26,09:39:39,0.99,0,0,0.033,0.000785,0,0,-1663,-1664.023785,EDGX,Y,
DLE91628,06/10/2019,06/12/2019,USD,3,BC,AMD,50,33.35,09:40:13,0.99,0,0,0.033,0.000785,0,0,-1667.5,-1668.523785,MNGD,,
DLE91628,06/10/2019,06/12/2019,USD,2,B,AMD,100,34.2299,11:31:39,0.99,0,0,0.033,0.00157,0,0,-3422.99,-3424.01457,MNGD,,
DLE91628,06/10/2019,06/12/2019,USD,2,S,AMD,50,34.2801,11:32:58,0.99,0.03,0.01,0.033,0.000785,0,0,1714.005,1712.941215,MNGD,,
DLE91628,06/10/2019,06/12/2019,USD,2,S,AMD,50,34.2401,11:33:12,0.99,0.03,0.01,0.033,0.000785,0,0,1712.005,1710.941215,MNGD,,
DLE91628,06/11/2019,06/13/2019,USD,2,B,ZYNE,50,12.6787,09:50:11,0.99,0,0,0.033,0.000785,0,0,-633.935,-634.958785,MNGD,,
DLE91628,06/11/2019,06/13/2019,USD,2,S,ZYNE,25,12.88,09:53:15,0.99,0.01,0.01,0.033,0.0003925,0,0,322,320.9566075,EDGX,Y,
DLE91628,06/11/2019,06/13/2019,USD,2,S,ZYNE,12,13.05,09:54:35,0.99,0.01,0.01,0.033,0.0001884,0,0,156.6,155.5568116,EDGX,N,
DLE91628,06/11/2019,06/13/2019,USD,2,S,ZYNE,13,12.7513,09:59:29,0.99,0.01,0.01,0.033,0.0002041,0,0,165.7669,164.7236959,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,SS,PLAY,60,41.33,09:45:33,0.99,0.04,0.01,0.033,0.000942,0,0,2479.8,2478.726058,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,BC,PLAY,30,40.95,09:46:40,0.99,0,0,0.033,0.000471,0,0,-1228.5,-1229.523471,EDGX,Y,
DLE91628,06/12/2019,06/14/2019,USD,3,BC,PLAY,30,41.2399,09:47:58,0.99,0,0,0.033,0.000471,0,0,-1237.197,-1238.220471,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,SS,PLAY,50,40.8548,09:51:54,0.99,0.03,0.01,0.033,0.000785,0,0,2042.74,2041.676215,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,BC,PLAY,50,40.87,09:52:06,0.99,0,0,0.033,0.000785,0,0,-2043.5,-2044.523785,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,SS,PLAY,100,39.8501,14:34:21,0.99,0.06,0.02,0.033,0.00157,0,0,3985.01,3983.90543,MNGD,,
DLE91628,06/12/2019,06/14/2019,USD,3,BC,PLAY,100,39.9985,14:36:18,0.99,0,0,0.033,0.00157,0,0,-3999.85,-4000.87457,MNGD,,
DLE91628,06/18/2019,06/20/2019,USD,2,B,SNAP,250,14.46,10:30:05,1,0,0,0.033,0.003925,0,0,-3615,-3616.036925,MNGD,,
DLE91628,06/18/2019,06/20/2019,USD,2,S,SNAP,125,14.4901,10:39:26,0.99,0.03,0.02,0.033,0.0019625,0,0,1811.2625,1810.1875375,MNGD,,
DLE91628,06/18/2019,06/20/2019,USD,2,S,SNAP,125,14.475,10:39:44,0.99,0.03,0.02,0.033,0.0019625,0,0,1809.375,1808.3000375,MNGD,,
DLE91628,06/21/2019,06/25/2019,USD,3,SS,CGC,100,39.9,09:50:10,0.99,0.06,0.02,0.033,0.00157,0,0,3990,3988.89543,MNGD,,
DLE91628,06/21/2019,06/25/2019,USD,3,BC,CGC,100,40.16,09:54:32,0.99,0,0,0.033,0.00157,0,0,-4016,-4017.02457,MNGD,,
DLE91628,06/24/2019,06/26/2019,USD,3,SS,BMY,60,46.24,09:46:38,0.99,0.04,0.01,0.033,0.000942,0,0,2774.4,2773.326058,MNGD,,
DLE91628,06/24/2019,06/26/2019,USD,3,BC,BMY,60,46.4,09:50:52,0.99,0,0,0.033,0.000942,0,0,-2784,-2785.023942,MNGD,,
DLE91628,06/25/2019,06/27/2019,USD,3,SS,ABBV,50,66.611,11:44:08,0.99,0.05,0.01,0.033,0.000785,0,0,3330.55,3329.466215,MNGD,,
DLE91628,06/25/2019,06/27/2019,USD,3,BC,ABBV,50,66.9,11:48:15,0.99,0,0,0.033,0.000785,0,0,-3345,-3346.023785,MNGD,2,
DLE91628,06/26/2019,06/28/2019,USD,3,SS,MU,110,36.55,10:43:04,0.99,0.06,0.02,0.033,0.001727,0,0,4020.5,4019.395273,MNGD,,
DLE91628,06/26/2019,06/28/2019,USD,3,BC,MU,110,36.7289,10:49:30,0.99,0,0,0.033,0.001727,0,0,-4040.179,-4041.203727,MNGD,,
DLE91628,06/26/2019,06/28/2019,USD,2,B,MU,110,37.49,11:40:16,0.99,0,0,0.033,0.001727,0,0,-4123.9,-4124.924727,MNGD,,
DLE91628,06/26/2019,06/28/2019,USD,2,S,MU,110,37.5127,11:43:22,0.99,0.06,0.02,0.033,0.001727,0,0,4126.397,4125.292273,MNGD,,
